name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height,opponent,outcome
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,matthews,
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,ottow,Win
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,camacho,Win
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,nash,Win
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,zafir,Win
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,taleb,
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,michaud,Win
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,lima,upcoming
jingliang,welterweightdivision,11,[43%],[33%],593,1380,8,27,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61 ,10%,168,28%,507 ,23  ,63 ,(85%),(4%),(11%),9 ,4 ,5  ,(50%),(22%),(28%),18,6,32,40,71,72,nakamura,
johns,formerfighter,0,[46%],[48%],206,450,15,31,"3.41
              ","4.74
          ","3.72
              ","0.50
          ","55
                  %","79
                      %","0.00
              ","12:06
          ",182,88%,19 ,9%,5,2%,129 ,18  ,59 ,(63%),(9%),(29%),2 ,6 ,8  ,(13%),(38%),(50%),17,2,28,39,71,67,jackson,Win
johns,formerfighter,0,[46%],[48%],206,450,15,31,"3.41
              ","4.74
          ","3.72
              ","0.50
          ","55
                  %","79
                      %","0.00
              ","12:06
          ",182,88%,19 ,9%,5,2%,129 ,18  ,59 ,(63%),(9%),(29%),2 ,6 ,8  ,(13%),(38%),(50%),17,2,28,39,71,67,gravely,Win
johns,formerfighter,0,[46%],[48%],206,450,15,31,"3.41
              ","4.74
          ","3.72
              ","0.50
          ","55
                  %","79
                      %","0.00
              ","12:06
          ",182,88%,19 ,9%,5,2%,129 ,18  ,59 ,(63%),(9%),(29%),2 ,6 ,8  ,(13%),(38%),(50%),17,2,28,39,71,67,munhoz,
johns,formerfighter,0,[46%],[48%],206,450,15,31,"3.41
              ","4.74
          ","3.72
              ","0.50
          ","55
                  %","79
                      %","0.00
              ","12:06
          ",182,88%,19 ,9%,5,2%,129 ,18  ,59 ,(63%),(9%),(29%),2 ,6 ,8  ,(13%),(38%),(50%),17,2,28,39,71,67,sterling,
johns,formerfighter,0,[46%],[48%],206,450,15,31,"3.41
              ","4.74
          ","3.72
              ","0.50
          ","55
                  %","79
                      %","0.00
              ","12:06
          ",182,88%,19 ,9%,5,2%,129 ,18  ,59 ,(63%),(9%),(29%),2 ,6 ,8  ,(13%),(38%),(50%),17,2,28,39,71,67,soto,Win
johns,formerfighter,0,[46%],[48%],206,450,15,31,"3.41
              ","4.74
          ","3.72
              ","0.50
          ","55
                  %","79
                      %","0.00
              ","12:06
          ",182,88%,19 ,9%,5,2%,129 ,18  ,59 ,(63%),(9%),(29%),2 ,6 ,8  ,(13%),(38%),(50%),17,2,28,39,71,67,morales,Win
johns,formerfighter,0,[46%],[48%],206,450,15,31,"3.41
              ","4.74
          ","3.72
              ","0.50
          ","55
                  %","79
                      %","0.00
              ","12:06
          ",182,88%,19 ,9%,5,2%,129 ,18  ,59 ,(63%),(9%),(29%),2 ,6 ,8  ,(13%),(38%),(50%),17,2,28,39,71,67,kwak,Win
johns,bantamweightdivision,0,[48%],[31%],165,342,1,13,"3.33
              ","2.42
          ","1.21
              ","0.00
          ","68
                  %","88
                      %","0.61
              ","12:23
          ",145,88%,12 ,7%,8,5%,122 ,18  ,25 ,(74%),(11%),(15%),3 ,2 ,6  ,(27%),(18%),(55%),11,1,27,37,68,67,dos santos,Win
johns,bantamweightdivision,0,[48%],[31%],165,342,1,13,"3.33
              ","2.42
          ","1.21
              ","0.00
          ","68
                  %","88
                      %","0.61
              ","12:23
          ",145,88%,12 ,7%,8,5%,122 ,18  ,25 ,(74%),(11%),(15%),3 ,2 ,6  ,(27%),(18%),(55%),11,1,27,37,68,67,natividad,Win
johns,bantamweightdivision,0,[48%],[31%],165,342,1,13,"3.33
              ","2.42
          ","1.21
              ","0.00
          ","68
                  %","88
                      %","0.61
              ","12:23
          ",145,88%,12 ,7%,8,5%,122 ,18  ,25 ,(74%),(11%),(15%),3 ,2 ,6  ,(27%),(18%),(55%),11,1,27,37,68,67,bautista,
johns,bantamweightdivision,0,[48%],[31%],165,342,1,13,"3.33
              ","2.42
          ","1.21
              ","0.00
          ","68
                  %","88
                      %","0.61
              ","12:23
          ",145,88%,12 ,7%,8,5%,122 ,18  ,25 ,(74%),(11%),(15%),3 ,2 ,6  ,(27%),(18%),(55%),11,1,27,37,68,67,smith,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,cormier,
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,teixeira,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,bader,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,manuwa,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,cormier,
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,gustafsson,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,nogueira,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,davis,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,belfort,
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,brenneman,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,hardy,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,koscheck,
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,fioravanti,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,burns,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,burns,
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,speer,Win
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,clementi,
johnson,formerfighter,0,[48%],[58%],381,800,,33,"3.25
              ","1.83
          ","2.43
              ","0.64
          ","60
                  %","77
                      %","1.66
              ","06:10
          ",255,67%,57 ,15%,69,18%,214 ,67  ,100 ,(56%),(18%),(26%),0 ,0 ,0  ,(0 %),(0 %),(0 %),22,6,34,44,78,74,reiner,Win
johnson,lightweightdivision,1,[43%],[38%],216,503,9,24,"2.47
              ","1.59
          ","1.54
              ","0.17
          ","64
                  %","63
                      %","0.34
              ","12:30
          ",111,51%,47 ,22%,58,27%,155 ,16  ,45 ,(72%),(7%),(21%),8 ,8 ,6  ,(36%),(36%),(27%),23,14,34,43,75,71,khabilov,
johnson,lightweightdivision,1,[43%],[38%],216,503,9,24,"2.47
              ","1.59
          ","1.54
              ","0.17
          ","64
                  %","63
                      %","0.34
              ","12:30
          ",111,51%,47 ,22%,58,27%,155 ,16  ,45 ,(72%),(7%),(21%),8 ,8 ,6  ,(36%),(36%),(27%),23,14,34,43,75,71,makhachev,
johnson,lightweightdivision,1,[43%],[38%],216,503,9,24,"2.47
              ","1.59
          ","1.54
              ","0.17
          ","64
                  %","63
                      %","0.34
              ","12:30
          ",111,51%,47 ,22%,58,27%,155 ,16  ,45 ,(72%),(7%),(21%),8 ,8 ,6  ,(36%),(36%),(27%),23,14,34,43,75,71,ray,Win
johnson,lightweightdivision,1,[43%],[38%],216,503,9,24,"2.47
              ","1.59
          ","1.54
              ","0.17
          ","64
                  %","63
                      %","0.34
              ","12:30
          ",111,51%,47 ,22%,58,27%,155 ,16  ,45 ,(72%),(7%),(21%),8 ,8 ,6  ,(36%),(36%),(27%),23,14,34,43,75,71,martins,Win
johnson,lightweightdivision,1,[43%],[38%],216,503,9,24,"2.47
              ","1.59
          ","1.54
              ","0.17
          ","64
                  %","63
                      %","0.34
              ","12:30
          ",111,51%,47 ,22%,58,27%,155 ,16  ,45 ,(72%),(7%),(21%),8 ,8 ,6  ,(36%),(36%),(27%),23,14,34,43,75,71,bang,
johnson,lightweightdivision,1,[43%],[38%],216,503,9,24,"2.47
              ","1.59
          ","1.54
              ","0.17
          ","64
                  %","63
                      %","0.34
              ","12:30
          ",111,51%,47 ,22%,58,27%,155 ,16  ,45 ,(72%),(7%),(21%),8 ,8 ,6  ,(36%),(36%),(27%),23,14,34,43,75,71,lipeng,upcoming
johnson,lightweightdivision,1,[43%],[38%],216,503,9,24,"2.47
              ","1.59
          ","1.54
              ","0.17
          ","64
                  %","63
                      %","0.34
              ","12:30
          ",111,51%,47 ,22%,58,27%,155 ,16  ,45 ,(72%),(7%),(21%),8 ,8 ,6  ,(36%),(36%),(27%),23,14,34,43,75,71,kotani,Win
johnson,lightheavyweightdivision,0,[48%],[42%],175,367,8,26,"3.45
              ","2.64
          ","3.25
              ","1.18
          ","54
                  %","100
                      %","0.00
              ","12:41
          ",152,87%,13 ,7%,10,6%,118 ,8  ,49 ,(67%),(5%),(28%),2 ,3 ,4  ,(22%),(33%),(44%),10,0,29,41,79,74,yandiev,Win
johnson,lightheavyweightdivision,0,[48%],[42%],175,367,8,26,"3.45
              ","2.64
          ","3.25
              ","1.18
          ","54
                  %","100
                      %","0.00
              ","12:41
          ",152,87%,13 ,7%,10,6%,118 ,8  ,49 ,(67%),(5%),(28%),2 ,3 ,4  ,(22%),(33%),(44%),10,0,29,41,79,74,milstead,Win
johnson,lightheavyweightdivision,0,[48%],[42%],175,367,8,26,"3.45
              ","2.64
          ","3.25
              ","1.18
          ","54
                  %","100
                      %","0.00
              ","12:41
          ",152,87%,13 ,7%,10,6%,118 ,8  ,49 ,(67%),(5%),(28%),2 ,3 ,4  ,(22%),(33%),(44%),10,0,29,41,79,74,fortuna,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,guida,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,moises,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,ray,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,emmett,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,lobov,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,fili,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,elkins,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,gaethje,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,nurmagomedov,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,poirier,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,diaz,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,dariush,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,barboza,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,guillard,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,tibau,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,lauzon,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,madadi,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,jury,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,castillo,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,ferguson,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,roller,Win
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,sass,
johnson,lightweightdivision,0,[37%],[45%],1007,2692,8,20,"4.15
              ","3.82
          ","0.56
              ","0.06
          ","59
                  %","79
                      %","0.56
              ","11:33
          ",539,54%,293 ,29%,175,17%,883 ,84  ,40 ,(88%),(8%),(4%),8 ,2 ,10  ,(40%),(10%),(50%),20,17,34,41,73,70,faaloloto,Win
jojua,womensflyweightdivision,0,,,,,,,None,None,None,None,None,None,None,"00:00
          ",0,0%,0 ,0%,0,0%,0 ,0  ,0 ,(0 %),(0 %),(0 %),1 ,6 ,1  ,(13%),(75%),(13%),8,4,26,37,62,64,maverick,
jojua,womensflyweightdivision,0,,,,,,,None,None,None,None,None,None,None,"00:00
          ",0,0%,0 ,0%,0,0%,0 ,0  ,0 ,(0 %),(0 %),(0 %),1 ,6 ,1  ,(13%),(75%),(13%),8,4,26,37,62,64,belbita,Win
jojua,womensflyweightdivision,0,,,,,,,None,None,None,None,None,None,None,"00:00
          ",0,0%,0 ,0%,0,0%,0 ,0  ,0 ,(0 %),(0 %),(0 %),1 ,6 ,1  ,(13%),(75%),(13%),8,4,26,37,62,64,moras,
jones,lightweightdivision,0,,,,,,,None,None,None,None,None,None,None,"00:00
          ",0,0%,0 ,0%,0,0%,0 ,0  ,0 ,(0 %),(0 %),(0 %),4 ,3 ,3  ,(40%),(30%),(30%),10,1,26,41,74,70,patrick,upcoming
jones,lightweightdivision,0,,,,,,,None,None,None,None,None,None,None,"00:00
          ",0,0%,0 ,0%,0,0%,0 ,0  ,0 ,(0 %),(0 %),(0 %),4 ,3 ,3  ,(40%),(30%),(30%),10,1,26,41,74,70,davis,
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,reyes,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,santos,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,smith,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,gustafsson,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,cormier,upcoming
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,saint preux,Win
