,name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height,opponent,outcome,name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height
6532,magny,welterweight,8,[47%],[45%],1045.0,2215.0,41.0,101.0,"3.95
              ","2.17
          ","2.55
              ","0.28
          ","57
                  %","59
                      %","0.11
              ","12:02
          ",741,71%,183,18%,121,12%,571,200,274,(55%),(19%),(26%),7,3,15,(28%),(12%),(60%),25,9,33.0,45.0,80.0,75.0,umalatov,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,magny,welterweight,8,[47%],[45%],1045.0,2215.0,41.0,101.0,"3.95
              ","2.17
          ","2.55
              ","0.28
          ","57
                  %","59
                      %","0.11
              ","12:02
          ",741,71%,183,18%,121,12%,571,200,274,(55%),(19%),(26%),7,3,15,(28%),(12%),(60%),25,9,33.0,45.0,80.0,75.0,means,Win,means,welterweight,1,[46%],[44%],967.0,2115.0,8.0,27.0,"4.87
              ","3.44
          ","0.91
              ","0.23
          ","62
                  %","64
                      %","0.60
              ","09:28
          ",613,63%,244,25%,110,11%,749,107,111,(77%),(11%),(11%),19,5,7,(61%),(16%),(23%),31,12,37.0,43.0,75.0,74.0
6534,magny,welterweight,8,[47%],[45%],1045.0,2215.0,41.0,101.0,"3.95
              ","2.17
          ","2.55
              ","0.28
          ","57
                  %","59
                      %","0.11
              ","12:02
          ",741,71%,183,18%,121,12%,571,200,274,(55%),(19%),(26%),7,3,15,(28%),(12%),(60%),25,9,33.0,45.0,80.0,75.0,de lima,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,magny,welterweight,8,[47%],[45%],1045.0,2215.0,41.0,101.0,"3.95
              ","2.17
          ","2.55
              ","0.28
          ","57
                  %","59
                      %","0.11
              ","12:02
          ",741,71%,183,18%,121,12%,571,200,274,(55%),(19%),(26%),7,3,15,(28%),(12%),(60%),25,9,33.0,45.0,80.0,75.0,garcia,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,lawler,welterweight,0,[46%],[64%],1385.0,3039.0,16.0,28.0,"3.50
              ","4.16
          ","0.68
              ","0.00
          ","60
                  %","65
                      %","0.61
              ","11:39
          ",1059,76%,267,19%,59,4%,908,336,141,(66%),(24%),(10%),20,1,7,(71%),(4%),(25%),28,14,38.0,39.0,74.0,71.0,askren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,lawler,welterweight,0,[46%],[64%],1385.0,3039.0,16.0,28.0,"3.50
              ","4.16
          ","0.68
              ","0.00
          ","60
                  %","65
                      %","0.61
              ","11:39
          ",1059,76%,267,19%,59,4%,908,336,141,(66%),(24%),(10%),20,1,7,(71%),(4%),(25%),28,14,38.0,39.0,74.0,71.0,tanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,lawler,welterweight,0,[46%],[64%],1385.0,3039.0,16.0,28.0,"3.50
              ","4.16
          ","0.68
              ","0.00
          ","60
                  %","65
                      %","0.61
              ","11:39
          ",1059,76%,267,19%,59,4%,908,336,141,(66%),(24%),(10%),20,1,7,(71%),(4%),(25%),28,14,38.0,39.0,74.0,71.0,diaz,,diaz,welterweight,0,[45%],[31%],1517.0,3367.0,17.0,85.0,"4.62
              ","3.78
          ","1.19
              ","1.42
          ","53
                  %","42
                      %","0.18
              ","10:56
          ",1149,76%,234,15%,134,9%,1000,353,164,(66%),(23%),(11%),5,12,4,(24%),(57%),(19%),21,13,36.0,38.0,76.0,73.0
6539,lawler,welterweight,0,[46%],[64%],1385.0,3039.0,16.0,28.0,"3.50
              ","4.16
          ","0.68
              ","0.00
          ","60
                  %","65
                      %","0.61
              ","11:39
          ",1059,76%,267,19%,59,4%,908,336,141,(66%),(24%),(10%),20,1,7,(71%),(4%),(25%),28,14,38.0,39.0,74.0,71.0,lytle,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,barboza,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6542,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,chiesa,Win,chiesa,welterweight,7,[40%],[53%],283.0,701.0,17.0,68.0,"1.89
              ","1.71
          ","3.60
              ","0.90
          ","55
                  %","68
                      %","0.10
              ","09:59
          ",211,75%,50,18%,22,8%,159,35,89,(56%),(12%),(31%),0,11,7,(0%),(61%),(39%),18,5,33.0,43.0,75.0,73.0
6543,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,trinaldo,Win,trinaldo,welterweight,0,[45%],[46%],673.0,1483.0,16.0,35.0,"3.27
              ","2.47
          ","1.17
              ","0.51
          ","60
                  %","63
                      %","0.29
              ","11:26
          ",410,61%,185,27%,78,12%,437,127,109,(65%),(19%),(16%),9,5,12,(35%),(19%),(46%),26,8,42.0,40.0,70.0,69.0
6544,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,mustafaev,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,matthews,Win,matthews,welterweight,0,[45%],[42%],519.0,1156.0,17.0,53.0,"3.03
              ","2.16
          ","1.93
              ","0.61
          ","62
                  %","67
                      %","0.35
              ","11:26
          ",399,77%,65,13%,55,11%,307,41,171,(59%),(8%),(33%),5,6,6,(29%),(35%),(35%),17,5,26.0,43.0,73.0,71.0
6546,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,escudero,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,moontasri,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,prazeres,Win,prazeres,welterweight,0,[47%],[37%],401.0,849.0,41.0,122.0,"2.44
              ","2.49
          ","4.11
              ","0.64
          ","58
                  %","50
                      %","0.18
              ","12:38
          ",272,68%,63,16%,66,16%,292,42,67,(73%),(10%),(17%),2,10,14,(8%),(38%),(54%),26,4,39.0,37.0,67.0,66.0
6550,luque,welterweight,4,[54%],[50%],786.0,1448.0,6.0,12.0,"5.74
              ","5.78
          ","0.66
              ","0.88
          ","53
                  %","66
                      %","1.10
              ","08:33
          ",483,61%,89,11%,214,27%,680,46,60,(87%),(6%),(8%),11,7,2,(55%),(35%),(10%),21,7,29.0,38.0,75.0,71.0,chiesa,Win,chiesa,welterweight,7,[40%],[53%],283.0,701.0,17.0,68.0,"1.89
              ","1.71
          ","3.60
              ","0.90
          ","55
                  %","68
                      %","0.10
              ","09:59
          ",211,75%,50,18%,22,8%,159,35,89,(56%),(12%),(31%),0,11,7,(0%),(61%),(39%),18,5,33.0,43.0,75.0,73.0
6551,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,tuck,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,iaquinta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6553,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,brown,,brown,welterweight,0,[54%],[46%],829.0,1536.0,23.0,50.0,"3.78
              ","2.64
          ","1.57
              ","1.64
          ","56
                  %","64
                      %","0.62
              ","09:08
          ",516,62%,237,29%,76,9%,461,224,144,(56%),(27%),(17%),16,7,2,(64%),(28%),(8%),25,18,40.0,43.0,75.0,72.0
6554,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,muhammad,,muhammad,welterweight,9,[43%],[28%],798.0,1850.0,15.0,78.0,"4.75
              ","4.02
          ","1.97
              ","0.18
          ","60
                  %","86
                      %","0.00
              ","12:55
          ",590,74%,107,13%,101,13%,696,47,55,(87%),(6%),(7%),4,1,14,(21%),(5%),(74%),19,3,32.0,40.0,72.0,71.0
6555,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,jingliang,upcoming,jingliang,welterweight,11,[43%],[33%],593.0,1380.0,8.0,27.0,"5.01
              ","3.53
          ","1.14
              ","0.00
          ","60
                  %","62
                      %","0.63
              ","10:45
          ",364,61%,61,10%,168,28%,507,23,63,(85%),(4%),(11%),9,4,5,(50%),(22%),(28%),18,6,32.0,40.0,71.0,72.0
6556,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,de oliveira,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,means,,means,welterweight,1,[46%],[44%],967.0,2115.0,8.0,27.0,"4.87
              ","3.44
          ","0.91
              ","0.23
          ","62
                  %","64
                      %","0.60
              ","09:28
          ",613,63%,244,25%,110,11%,749,107,111,(77%),(11%),(11%),19,5,7,(61%),(16%),(23%),31,12,37.0,43.0,75.0,74.0
6559,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,okami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,lima,welterweight,0,[45%],[67%],108.0,240.0,6.0,9.0,"2.56
              ","2.96
          ","2.13
              ","1.42
          ","50
                  %","50
                      %","0.71
              ","06:02
          ",93,86%,10,9%,5,5%,46,7,55,(43%),(6%),(51%),4,5,8,(24%),(29%),(47%),17,9,32.0,42.0,75.0,74.0,laprise,Win,laprise,welterweight,0,[43%],[55%],410.0,958.0,6.0,11.0,"4.78
              ","3.59
          ","1.05
              ","0.00
          ","65
                  %","79
                      %","0.52
              ","08:35
          ",239,58%,89,22%,82,20%,349,28,33,(85%),(7%),(8%),8,1,5,(57%),(7%),(36%),14,4,32.0,39.0,71.0,70.0
6562,lee,welterweight,0,[43%],[43%],784.0,1827.0,32.0,99.0,"3.90
              ","3.23
          ","3.21
              ","0.82
          ","52
                  %","75
                      %","0.07
              ","11:50
          ",611,78%,154,20%,19,2%,442,73,269,(56%),(9%),(34%),3,8,7,(17%),(44%),(39%),18,6,28.0,39.0,77.0,70.0,ronson,Win,ronson,welterweight,0,[46%],[40%],139.0,299.0,,5.0,"3.09
              ","2.73
          ","0.67
              ","0.33
          ","59
                  %","61
                      %","0.00
              ","15:00
          ",63,45%,37,27%,39,28%,118,13,8,(85%),(9%),(6%),10,7,4,(48%),(33%),(19%),14,5,35.0,39.0,72.0,70.0
6563,luque,welterweight,4,[54%],[50%],786.0,1448.0,6.0,12.0,"5.74
              ","5.78
          ","0.66
              ","0.88
          ","53
                  %","66
                      %","1.10
              ","08:33
          ",483,61%,89,11%,214,27%,680,46,60,(87%),(6%),(8%),11,7,2,(55%),(35%),(10%),21,7,29.0,38.0,75.0,71.0,woodley,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,luque,welterweight,4,[54%],[50%],786.0,1448.0,6.0,12.0,"5.74
              ","5.78
          ","0.66
              ","0.88
          ","53
                  %","66
                      %","1.10
              ","08:33
          ",483,61%,89,11%,214,27%,680,46,60,(87%),(6%),(8%),11,7,2,(55%),(35%),(10%),21,7,29.0,38.0,75.0,71.0,brown,Win,brown,welterweight,0,[54%],[46%],829.0,1536.0,23.0,50.0,"3.78
              ","2.64
          ","1.57
              ","1.64
          ","56
                  %","64
                      %","0.62
              ","09:08
          ",516,62%,237,29%,76,9%,461,224,144,(56%),(27%),(17%),16,7,2,(64%),(28%),(8%),25,18,40.0,43.0,75.0,72.0
6565,luque,welterweight,4,[54%],[50%],786.0,1448.0,6.0,12.0,"5.74
              ","5.78
          ","0.66
              ","0.88
          ","53
                  %","66
                      %","1.10
              ","08:33
          ",483,61%,89,11%,214,27%,680,46,60,(87%),(6%),(8%),11,7,2,(55%),(35%),(10%),21,7,29.0,38.0,75.0,71.0,price,Win,price,welterweight,0,[41%],[21%],526.0,1276.0,4.0,24.0,"5.29
              ","5.87
          ","0.75
              ","0.91
          ","49
                  %","67
                      %","0.75
              ","07:39
          ",313,60%,87,17%,126,24%,419,59,48,(80%),(11%),(9%),10,3,1,(71%),(21%),(7%),14,6,31.0,42.0,76.0,72.0
6566,lawler,welterweight,0,[46%],[64%],1385.0,3039.0,16.0,28.0,"3.50
              ","4.16
          ","0.68
              ","0.00
          ","60
                  %","65
                      %","0.61
              ","11:39
          ",1059,76%,267,19%,59,4%,908,336,141,(66%),(24%),(10%),20,1,7,(71%),(4%),(25%),28,14,38.0,39.0,74.0,71.0,spratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6567,lawler,welterweight,0,[46%],[64%],1385.0,3039.0,16.0,28.0,"3.50
              ","4.16
          ","0.68
              ","0.00
          ","60
                  %","65
                      %","0.61
              ","11:39
          ",1059,76%,267,19%,59,4%,908,336,141,(66%),(24%),(10%),20,1,7,(71%),(4%),(25%),28,14,38.0,39.0,74.0,71.0,ghosn,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,lawler,welterweight,0,[46%],[64%],1385.0,3039.0,16.0,28.0,"3.50
              ","4.16
          ","0.68
              ","0.00
          ","60
                  %","65
                      %","0.61
              ","11:39
          ",1059,76%,267,19%,59,4%,908,336,141,(66%),(24%),(10%),20,1,7,(71%),(4%),(25%),28,14,38.0,39.0,74.0,71.0,berger,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6569,lazzez,welterweight,0,[56%],[100%],100.0,179.0,,4.0,"5.69
              ","4.78
          ","3.41
              ","0.00
          ","45
                  %","60
                      %","0.00
              ","08:48
          ",52,52%,26,26%,22,22%,78,16,6,(78%),(16%),(6%),8,0,2,(80%),(0%),(20%),10,2,33.0,42.0,76.0,73.0,alves,,alves,welterweight,0,[47%],[44%],356.0,762.0,8.0,18.0,"3.16
              ","3.75
          ","1.06
              ","0.80
          ","51
                  %","80
                      %","0.27
              ","11:16
          ",202,57%,85,24%,69,19%,271,61,24,(76%),(17%),(7%),4,7,4,(27%),(47%),(27%),15,5,30.0,42.0,72.0,71.0
